playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477951,2023,Nick Schmaltz,ARI,C,other,79,4953.0,69.0,47.95,0.5,0.44,0.62,0.34,0.65,0.32,252.0,19.27,5.46,1.29,3.31,0.6,9.05,6.28,5.32,5.46,5.32,3.0,1.0,17.0,9.0,4.0,30.0,8.0,4.0,2.0,0.0,0.0,0.0,11.0,9.0,13.0,22.0,1.0,0.0,14.0,2.0,1.0,4.0,13.0,4.0,9.0,0.43,0.6,4.43,1.0,0.0,3.0,30.0,26.0,26.0,0.0,0.37,0.58,0.24,5.59,5.59,5.47,69.0,17.0,5.0,11.0,36.0,8.0,2.0,19.0,40.0,14.0,18.0,5550.0,0.0,0.0,0.0,4.0,85.57,17.61,16.46,17.61,16.46,86.0,31.0,32.0,149.0,12.0,8.0,1.0,65.0,26.0,26.0,1.99,3.12,12.5,3.0,0.0,9.0,149.0,117.0,117.0,1.81,2.69,2.69,16.74,16.74,16.02,44.4,17.88,17.18,17.88,17.18,37.0,26.0,28.0,91.0,18.0,2.0,0.0,27.0,10.0,26.0,1.06,1.21,15.61,2.0,0.0,16.0,91.0,63.0,63.0,0.69,0.21,0.05,18.52,18.52,17.81,14.26,18.32,89.0,176.0,0.92,0.01,2.0,1.0,2.0,1.0
8477951,2023,Nick Schmaltz,ARI,C,all,79,90903.0,1733.0,58.38,0.57,0.43,0.57,0.43,0.57,0.43,215.0,178.36,21.77,12.3,39.63,5.9,97.94,68.46,20.78,21.67,20.68,23.0,16.0,158.0,88.0,93.0,339.0,61.0,22.0,21.0,2.0,22.0,1.0,84.0,96.0,136.0,224.0,6.0,10.0,164.0,16.0,66.0,53.0,180.0,40.0,26.0,5.73,4.86,11.18,8.0,6.0,8.0,337.07,246.0,244.38,12.0,2.8,4.73,4.03,20.54,20.52,20.03,1733.0,316.0,199.0,307.0,911.0,208.0,253.0,310.0,962.0,164.0,236.0,196139.0,10.0,24.0,12.0,41.0,867.63,96.46,91.77,96.5,91.81,802.0,395.0,427.0,1624.0,96.0,80.0,6.0,874.0,208.0,115.0,25.78,25.71,44.96,28.0,28.0,40.0,1614.35,1197.0,1192.32,14.62,14.94,14.99,96.09,96.18,92.95,665.58,73.71,71.11,74.28,71.64,635.0,282.0,304.0,1221.0,77.0,64.0,9.0,668.0,162.0,87.0,19.73,19.68,34.29,25.0,23.0,29.0,1234.4,917.0,928.12,9.24,12.38,12.38,70.56,70.94,69.46,143.92,190.77,2870.0,3736.0,0.0,0.0,0.0,0.0,0.0,0.0
8477951,2023,Nick Schmaltz,ARI,C,5on5,79,69401.0,1414.0,58.38,0.48,0.48,0.52,0.47,0.51,0.47,247.0,121.92,9.31,7.58,30.08,4.0,67.77,50.27,9.03,9.2,8.93,14.0,10.0,109.0,60.0,75.0,244.0,32.0,8.0,16.0,1.0,18.0,0.0,62.0,65.0,101.0,161.0,5.0,10.0,107.0,12.0,60.0,45.0,139.0,22.0,8.0,4.36,2.69,2.26,6.0,1.0,1.0,242.07,169.0,167.38,12.0,1.56,3.22,1.65,9.21,9.19,8.98,1414.0,178.0,173.0,277.0,786.0,170.0,223.0,234.0,787.0,107.0,174.0,161600.0,10.0,24.0,12.0,31.0,561.73,46.0,44.59,46.05,44.64,503.0,275.0,305.0,1083.0,46.0,52.0,4.0,605.0,128.0,45.0,17.83,16.1,12.07,21.0,17.0,8.0,1073.35,778.0,773.32,7.64,8.28,8.33,45.32,45.41,44.51,552.35,48.94,47.12,49.51,47.67,524.0,237.0,258.0,1019.0,48.0,57.0,8.0,572.0,137.0,52.0,16.95,16.76,15.23,22.0,17.0,9.0,1032.4,761.0,772.12,7.57,11.34,11.41,45.09,45.48,44.74,110.7,119.05,2512.0,2816.0,1.22,1.49,35.0,41.0,26.0,35.0
8477951,2023,Nick Schmaltz,ARI,C,4on5,79,1789.0,80.0,25.72,0.08,0.08,0.14,0.1,0.16,0.11,272.0,2.64,0.26,0.2,0.43,0.12,1.1,1.9,0.26,0.26,0.26,0.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.07,0.18,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.04,0.0,0.0,0.3,0.3,0.3,80.0,1.0,18.0,0.0,61.0,1.0,16.0,13.0,50.0,3.0,23.0,13290.0,0.0,0.0,0.0,1.0,3.67,0.28,0.28,0.28,0.28,4.0,2.0,1.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,0.09,0.18,0.0,1.0,0.0,0.0,7.0,6.0,6.0,0.06,0.0,0.0,0.34,0.34,0.34,23.91,3.31,3.25,3.31,3.25,26.0,6.0,11.0,43.0,4.0,2.0,1.0,22.0,5.0,5.0,0.45,0.56,2.3,0.0,2.0,2.0,43.0,32.0,32.0,0.5,0.34,0.44,3.37,3.37,3.35,2.46,30.16,50.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0
8477951,2023,Nick Schmaltz,ARI,C,5on4,79,14760.0,170.0,58.31,0.91,0.89,0.85,0.86,0.83,0.84,243.0,34.53,6.75,3.24,5.81,1.18,20.02,10.02,6.16,6.75,6.16,6.0,5.0,30.0,17.0,13.0,60.0,20.0,9.0,3.0,1.0,4.0,1.0,11.0,19.0,21.0,38.0,0.0,0.0,39.0,1.0,3.0,3.0,25.0,13.0,9.0,0.87,1.39,4.49,0.0,5.0,4.0,60.0,47.0,47.0,0.0,0.82,0.92,2.13,5.44,5.44,5.28,170.0,120.0,3.0,19.0,28.0,29.0,12.0,44.0,85.0,39.0,7.0,7532.0,0.0,0.0,0.0,4.0,214.1,31.87,29.77,31.87,29.77,206.0,87.0,89.0,382.0,37.0,19.0,1.0,198.0,52.0,43.0,5.82,6.15,19.9,3.0,11.0,23.0,382.0,293.0,293.0,5.05,3.48,3.48,33.45,33.45,31.83,43.29,3.27,3.23,3.27,3.23,46.0,13.0,7.0,66.0,5.0,3.0,0.0,47.0,9.0,3.0,1.27,1.06,0.94,1.0,3.0,1.0,66.0,59.0,59.0,0.47,0.49,0.49,3.24,3.24,3.23,13.85,1.79,181.0,29.0,0.01,0.0,1.0,0.0,1.0,0.0
8479619,2023,Michael Carcone,ARI,L,other,74,996.0,26.0,16.72,0.32,0.43,0.51,0.44,0.54,0.43,198.0,1.17,0.56,0.05,0.14,0.04,0.62,0.58,0.56,0.56,0.56,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.49,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.02,0.0,0.0,0.58,0.58,0.58,26.0,3.0,3.0,1.0,19.0,5.0,5.0,3.0,13.0,0.0,1.0,4156.0,2.0,0.0,0.0,0.0,9.14,1.63,1.63,1.63,1.63,6.0,7.0,5.0,18.0,0.0,0.0,0.0,7.0,4.0,2.0,0.21,0.48,0.93,0.0,0.0,0.0,18.0,13.0,13.0,0.16,0.0,0.0,1.78,1.78,1.78,7.08,3.4,3.36,3.4,3.36,7.0,4.0,6.0,17.0,3.0,0.0,0.0,3.0,3.0,5.0,0.12,0.38,2.9,0.0,0.0,3.0,17.0,11.0,11.0,0.1,0.0,0.0,3.49,3.49,3.45,12.49,16.63,84.0,106.0,0.03,0.0,1.0,0.0,1.0,0.0
8479619,2023,Michael Carcone,ARI,L,all,74,50043.0,1161.0,22.72,0.44,0.48,0.47,0.48,0.45,0.48,738.0,110.26,11.35,8.12,26.68,3.82,58.26,43.78,11.09,11.13,10.86,4.0,4.0,111.0,41.0,71.0,223.0,29.0,21.0,12.0,1.0,25.0,0.0,49.0,45.0,90.0,131.0,16.0,35.0,4.0,56.0,11.0,13.0,103.0,33.0,16.0,2.84,4.05,4.46,12.0,7.0,2.0,220.89,152.0,150.18,4.0,1.72,2.35,2.49,10.58,10.4,10.31,1161.0,137.0,122.0,186.0,716.0,175.0,206.0,166.0,614.0,4.0,9.0,218587.0,35.0,27.0,12.0,22.0,394.95,34.26,33.26,33.86,32.86,368.0,180.0,265.0,813.0,42.0,45.0,5.0,415.0,92.0,41.0,10.94,11.24,12.08,20.0,15.0,7.0,806.93,548.0,543.22,5.77,8.18,8.18,31.85,31.49,31.11,473.55,43.29,41.89,44.05,42.63,444.0,216.0,268.0,928.0,41.0,53.0,4.0,490.0,123.0,47.0,13.94,14.93,14.43,20.0,12.0,9.0,945.69,660.0,673.59,6.43,10.44,10.44,39.29,39.92,39.32,191.24,204.96,3390.0,3669.0,0.0,0.0,0.0,0.0,0.0,0.0
8479619,2023,Michael Carcone,ARI,L,5on5,74,47271.0,1082.0,22.72,0.44,0.5,0.46,0.49,0.44,0.49,670.0,102.44,10.08,7.59,25.33,3.58,54.3,40.13,9.83,9.85,9.6,3.0,4.0,106.0,35.0,66.0,207.0,26.0,19.0,11.0,1.0,25.0,0.0,45.0,41.0,87.0,122.0,15.0,33.0,4.0,56.0,11.0,12.0,98.0,28.0,15.0,2.7,3.41,3.97,12.0,5.0,2.0,204.89,141.0,139.18,4.0,1.6,2.1,2.49,9.19,9.01,8.93,1082.0,121.0,116.0,180.0,665.0,162.0,193.0,154.0,573.0,4.0,7.0,170088.0,33.0,27.0,12.0,22.0,363.92,30.19,29.24,29.79,28.83,343.0,161.0,255.0,759.0,38.0,43.0,4.0,386.0,81.0,37.0,10.17,9.9,10.12,20.0,13.0,5.0,752.93,504.0,499.22,5.16,7.93,7.93,27.42,27.07,26.71,457.11,39.03,37.67,39.79,38.42,425.0,211.0,259.0,895.0,38.0,53.0,4.0,477.0,118.0,41.0,13.4,14.31,11.33,20.0,12.0,6.0,912.69,636.0,649.59,6.19,10.44,10.44,34.79,35.43,34.87,118.5,119.7,2633.0,2688.0,0.98,2.01,30.0,32.0,20.0,30.0
8479619,2023,Michael Carcone,ARI,L,4on5,74,259.0,12.0,8.73,0.8,0.08,0.29,0.12,0.4,0.12,88.0,1.72,0.29,0.13,0.16,0.04,0.45,0.93,0.29,0.29,0.29,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.29,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.32,0.32,0.32,12.0,0.0,2.0,1.0,9.0,2.0,3.0,1.0,6.0,0.0,0.0,4107.0,0.0,0.0,0.0,0.0,1.72,0.29,0.29,0.29,0.29,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.29,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.32,0.32,0.32,1.95,0.07,0.07,0.07,0.07,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.05,0.0,0.0,0.12,0.12,0.12,0.72,8.1,18.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
8479619,2023,Michael Carcone,ARI,L,5on4,74,1517.0,41.0,11.27,0.74,0.93,0.76,0.86,0.75,0.83,204.0,4.93,0.42,0.36,1.04,0.15,2.88,2.15,0.41,0.42,0.41,1.0,0.0,3.0,4.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.07,0.34,0.0,0.0,1.0,0.0,9.0,7.0,7.0,0.0,0.08,0.25,0.0,0.5,0.5,0.49,41.0,13.0,1.0,4.0,23.0,6.0,5.0,8.0,22.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,19.05,1.99,1.95,1.99,1.95,16.0,11.0,4.0,31.0,3.0,1.0,1.0,21.0,4.0,2.0,0.55,0.42,1.02,0.0,1.0,2.0,31.0,27.0,27.0,0.38,0.25,0.25,2.12,2.12,2.1,6.63,0.69,0.69,0.69,0.69,9.0,0.0,1.0,10.0,0.0,0.0,0.0,7.0,1.0,1.0,0.34,0.14,0.2,0.0,0.0,0.0,10.0,9.0,9.0,0.08,0.0,0.0,0.77,0.77,0.77,10.53,0.83,153.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,other,75,397.0,8.0,3.21,0.74,0.41,0.21,0.34,0.3,0.37,121.0,1.65,1.51,0.04,0.04,0.06,0.58,0.76,1.51,1.51,1.51,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.51,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.01,0.0,0.0,1.52,1.52,1.52,8.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,2474.0,0.0,0.0,0.0,2.0,1.65,1.51,1.51,1.51,1.51,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.51,0.0,0.0,0.0,3.0,3.0,3.0,0.01,0.0,0.0,1.52,1.52,1.52,4.77,0.54,0.54,0.54,0.54,5.0,2.0,4.0,11.0,2.0,1.0,1.0,5.0,1.0,1.0,0.2,0.13,0.21,1.0,1.0,0.0,11.0,7.0,7.0,0.13,0.13,0.13,0.54,0.54,0.54,5.34,7.63,37.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,all,75,43782.0,1066.0,6.84,0.47,0.48,0.43,0.48,0.43,0.48,822.0,74.9,8.55,4.94,17.89,2.52,39.51,29.6,8.27,8.64,8.35,7.0,2.0,72.0,31.0,30.0,133.0,14.0,5.0,6.0,1.0,12.0,0.0,41.0,39.0,67.0,98.0,30.0,93.0,6.0,229.0,9.0,14.0,68.0,25.0,10.0,1.9,2.89,3.76,1.0,2.0,2.0,135.46,103.0,104.27,8.0,1.04,1.21,2.35,7.25,7.29,7.16,1066.0,114.0,126.0,180.0,646.0,143.0,176.0,154.0,593.0,6.0,22.0,228860.0,93.0,71.0,19.0,33.0,299.43,27.53,26.58,27.71,26.75,285.0,128.0,174.0,587.0,27.0,34.0,5.0,302.0,80.0,31.0,7.97,9.82,9.75,10.0,10.0,7.0,592.53,413.0,416.53,4.11,6.58,6.58,25.05,25.22,24.91,387.22,30.65,29.7,30.71,29.8,365.0,177.0,237.0,779.0,30.0,39.0,5.0,424.0,93.0,25.0,11.4,11.6,7.64,11.0,12.0,7.0,782.16,542.0,544.66,5.25,6.52,6.68,29.21,29.26,28.86,203.0,220.7,3643.0,3905.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,5on5,75,42425.0,1014.0,6.84,0.48,0.48,0.44,0.49,0.44,0.49,777.0,72.95,7.03,4.82,17.71,2.41,38.52,28.52,6.75,7.12,6.83,7.0,2.0,71.0,28.0,30.0,129.0,14.0,5.0,6.0,1.0,12.0,0.0,40.0,36.0,66.0,94.0,30.0,93.0,6.0,228.0,9.0,13.0,67.0,25.0,7.0,1.89,2.89,2.25,1.0,2.0,2.0,131.46,99.0,100.27,7.0,1.01,1.21,2.34,5.7,5.75,5.62,1014.0,106.0,121.0,176.0,611.0,138.0,165.0,138.0,573.0,6.0,20.0,177919.0,93.0,71.0,19.0,31.0,292.95,25.68,24.74,25.86,24.9,280.0,123.0,173.0,576.0,27.0,33.0,5.0,296.0,79.0,28.0,7.78,9.67,8.24,10.0,10.0,7.0,581.53,403.0,406.53,4.0,6.57,6.57,23.1,23.26,22.98,370.28,27.9,26.96,27.97,27.06,345.0,172.0,228.0,745.0,25.0,38.0,4.0,407.0,89.0,21.0,10.85,11.16,5.89,10.0,10.0,5.0,748.16,517.0,519.67,4.83,6.39,6.55,26.17,26.22,25.83,125.18,132.96,2825.0,2892.0,1.45,0.61,30.0,20.0,22.0,16.0
8477070,2023,Liam O'Brien,ARI,C,4on5,75,893.0,31.0,-2.26,0.04,0.1,0.13,0.1,0.15,0.1,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,4.0,2.0,24.0,4.0,7.0,8.0,12.0,0.0,0.0,6527.0,0.0,0.0,0.0,0.0,2.16,0.1,0.1,0.1,0.1,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.12,0.12,0.12,11.4,2.1,2.1,2.1,2.1,14.0,3.0,4.0,21.0,3.0,0.0,0.0,12.0,2.0,3.0,0.35,0.22,1.54,0.0,1.0,2.0,21.0,17.0,17.0,0.28,0.0,0.0,2.38,2.38,2.38,1.58,14.85,26.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,5on4,75,67.0,13.0,2.79,1.0,0.95,0.67,0.85,1.0,0.83,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,2.0,4.0,1.0,2.0,6.0,4.0,0.0,0.0,3886.0,0.0,0.0,0.0,0.0,1.55,0.08,0.07,0.08,0.07,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57,0.57,99.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8480008,2023,Adam Ruzicka,ARI,C,other,42,372.0,10.0,2.18,0.41,0.5,0.53,0.62,0.4,0.63,90.0,0.71,0.04,0.04,0.14,0.02,0.4,0.36,0.04,0.04,0.04,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.05,0.05,0.05,10.0,3.0,1.0,0.0,6.0,0.0,2.0,0.0,8.0,0.0,1.0,1980.0,0.0,0.0,0.0,0.0,3.17,0.49,0.49,0.49,0.49,3.0,1.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.13,0.0,0.37,0.0,0.0,0.0,8.0,4.0,4.0,0.06,0.0,0.0,0.56,0.56,0.56,4.3,0.72,0.72,0.72,0.72,4.0,2.0,1.0,7.0,1.0,0.0,0.0,3.0,2.0,1.0,0.08,0.21,0.44,0.0,0.0,1.0,7.0,6.0,6.0,0.06,0.0,0.0,0.78,0.78,0.78,5.98,6.07,58.0,35.0,0.01,0.0,1.0,0.0,1.0,0.0
8480008,2023,Adam Ruzicka,ARI,C,all,42,25268.0,606.0,4.72,0.48,0.47,0.51,0.49,0.51,0.5,424.0,38.32,2.92,2.73,9.68,1.3,20.47,14.9,2.84,2.93,2.86,4.0,2.0,35.0,17.0,22.0,74.0,9.0,3.0,3.0,0.0,4.0,0.0,20.0,22.0,32.0,49.0,5.0,12.0,86.0,11.0,6.0,11.0,42.0,6.0,4.0,1.2,0.61,1.1,3.0,0.0,0.0,74.33,52.0,52.36,2.0,0.61,1.11,0.72,2.81,2.83,2.79,606.0,71.0,34.0,89.0,412.0,90.0,89.0,74.0,353.0,86.0,97.0,127842.0,12.0,8.0,4.0,16.0,208.36,15.94,15.41,16.08,15.55,197.0,90.0,135.0,422.0,14.0,9.0,1.0,232.0,39.0,16.0,5.79,4.4,5.75,7.0,3.0,4.0,422.92,287.0,288.55,3.29,2.01,2.01,17.21,17.39,16.86,198.27,17.04,16.62,17.09,16.67,192.0,81.0,128.0,401.0,19.0,20.0,2.0,207.0,49.0,17.0,5.57,6.25,5.22,7.0,9.0,3.0,402.48,273.0,274.25,2.57,4.04,4.04,15.57,15.58,15.47,106.56,118.8,2192.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0
8480008,2023,Adam Ruzicka,ARI,C,5on5,42,21135.0,521.0,4.72,0.4,0.51,0.45,0.51,0.45,0.51,444.0,30.47,2.63,2.02,7.76,1.04,15.52,12.03,2.56,2.64,2.58,1.0,1.0,27.0,14.0,14.0,55.0,5.0,3.0,1.0,0.0,2.0,0.0,18.0,17.0,24.0,38.0,4.0,10.0,80.0,11.0,6.0,10.0,31.0,6.0,4.0,0.92,0.61,1.1,3.0,0.0,0.0,55.33,41.0,41.36,2.0,0.42,0.1,0.69,2.35,2.38,2.34,521.0,45.0,30.0,83.0,363.0,73.0,80.0,64.0,304.0,80.0,92.0,99833.0,10.0,8.0,4.0,15.0,152.53,10.56,10.34,10.71,10.49,147.0,63.0,102.0,312.0,10.0,5.0,0.0,169.0,30.0,11.0,4.33,3.41,2.81,7.0,1.0,2.0,312.92,210.0,211.55,1.95,0.91,0.91,11.59,11.77,11.55,185.72,15.83,15.41,15.87,15.46,179.0,77.0,124.0,380.0,18.0,20.0,2.0,194.0,47.0,15.0,5.25,6.04,4.54,7.0,9.0,2.0,381.48,256.0,257.25,2.43,4.04,4.04,14.21,14.23,14.12,70.6,68.9,1685.0,1639.0,0.63,0.52,20.0,13.0,12.0,10.0
